lexicon,specific,word
sentiment,negative_lexicon,unprotected
sentiment,negative_lexicon,unsavo
sentiment,negative_lexicon,unsuccessful
sentiment,negative_lexicon,unsuccessful
sentiment,negative_lexicon,unsure
sentiment,negative_lexicon,unwelcom
sentiment,negative_lexicon,upset
sentiment,negative_lexicon,uptight
sentiment,negative_lexicon,urn
sentiment,negative_lexicon,useless
sentiment,negative_lexicon,useless
sentiment,negative_lexicon,vain
sentiment,negative_lexicon,vanity
sentiment,negative_lexicon,vicious
sentiment,negative_lexicon,vicious
sentiment,negative_lexicon,victim
sentiment,negative_lexicon,victim
sentiment,negative_lexicon,vile
sentiment,negative_lexicon,vile
sentiment,negative_lexicon,villain
sentiment,negative_lexicon,villain
sentiment,negative_lexicon,violat
sentiment,negative_lexicon,violat
sentiment,negative_lexicon,violent
sentiment,negative_lexicon,violent
sentiment,negative_lexicon,vulnerab
sentiment,negative_lexicon,vulture
sentiment,negative_lexicon,wanker
sentiment,negative_lexicon,war
sentiment,negative_lexicon,war
sentiment,negative_lexicon,war
sentiment,negative_lexicon,warfare
sentiment,negative_lexicon,warfare
sentiment,negative_lexicon,warred
sentiment,negative_lexicon,warred
sentiment,negative_lexicon,warring
sentiment,negative_lexicon,warring
sentiment,negative_lexicon,wars
sentiment,negative_lexicon,wars
sentiment,negative_lexicon,weak
sentiment,negative_lexicon,weapon
sentiment,negative_lexicon,weapon
sentiment,negative_lexicon,weep
sentiment,negative_lexicon,weep
sentiment,negative_lexicon,weird
sentiment,negative_lexicon,wept
sentiment,negative_lexicon,wept
sentiment,negative_lexicon,whine
sentiment,negative_lexicon,whine
sentiment,negative_lexicon,whining
sentiment,negative_lexicon,whining
sentiment,negative_lexicon,whore
sentiment,negative_lexicon,wicked
sentiment,negative_lexicon,wicked
sentiment,negative_lexicon,wimp
sentiment,negative_lexicon,witch
sentiment,negative_lexicon,woe
sentiment,negative_lexicon,woe
sentiment,negative_lexicon,worr
sentiment,negative_lexicon,worse
sentiment,negative_lexicon,worst
sentiment,negative_lexicon,worthless
sentiment,negative_lexicon,worthless
sentiment,negative_lexicon,wrong
sentiment,negative_lexicon,yearn
sentiment,negative_lexicon,yearn
LIWC,LIWC_anger,abuse
LIWC,LIWC_anger,abusi
LIWC,LIWC_anger,aggravat
LIWC,LIWC_anger,aggress
LIWC,LIWC_anger,agitat
LIWC,LIWC_anger,anger
LIWC,LIWC_anger,angr
LIWC,LIWC_anger,annoy
LIWC,LIWC_anger,antagoni
LIWC,LIWC_anger,argh
LIWC,LIWC_anger,argu
LIWC,LIWC_anger,arrogan
LIWC,LIWC_anger,assault
LIWC,LIWC_anger,asshole
LIWC,LIWC_anger,attack
LIWC,LIWC_anger,bastard
LIWC,LIWC_anger,battl
LIWC,LIWC_anger,beaten
LIWC,LIWC_anger,bitch
LIWC,LIWC_anger,bitter
LIWC,LIWC_anger,blam
LIWC,LIWC_anger,bother
LIWC,LIWC_anger,brutal
LIWC,LIWC_anger,cheat
LIWC,LIWC_anger,confront
LIWC,LIWC_anger,contempt
LIWC,LIWC_anger,contradic
LIWC,LIWC_anger,crap
LIWC,LIWC_anger,crappy
LIWC,LIWC_anger,critical
LIWC,LIWC_anger,critici
LIWC,LIWC_anger,crude
LIWC,LIWC_anger,cruel
LIWC,LIWC_anger,cunt
LIWC,LIWC_anger,cut
LIWC,LIWC_anger,cynic
LIWC,LIWC_anger,damn
LIWC,LIWC_anger,danger
LIWC,LIWC_anger,defenc
LIWC,LIWC_anger,defens
LIWC,LIWC_anger,despis
LIWC,LIWC_anger,destroy
LIWC,LIWC_anger,destruct
LIWC,LIWC_anger,disgust
LIWC,LIWC_anger,distrust
LIWC,LIWC_anger,domina
LIWC,LIWC_anger,dumb
LIWC,LIWC_anger,dump
LIWC,LIWC_anger,enemie
LIWC,LIWC_anger,enemy
LIWC,LIWC_anger,enrag
LIWC,LIWC_anger,envie
LIWC,LIWC_anger,envious
LIWC,LIWC_anger,envy
LIWC,LIWC_anger,evil
LIWC,LIWC_anger,feroc
LIWC,LIWC_anger,feud
LIWC,LIWC_anger,fiery
LIWC,LIWC_anger,fight
LIWC,LIWC_anger,foe
LIWC,LIWC_anger,fought
LIWC,LIWC_anger,frustrat
LIWC,LIWC_anger,fuck
LIWC,LIWC_anger,fucked
LIWC,LIWC_anger,fucker
LIWC,LIWC_anger,fuckin
LIWC,LIWC_anger,fucks
LIWC,LIWC_anger,fume
LIWC,LIWC_anger,fuming
LIWC,LIWC_anger,furious
LIWC,LIWC_anger,fury
LIWC,LIWC_anger,goddam
LIWC,LIWC_anger,greed
LIWC,LIWC_anger,grouch
LIWC,LIWC_anger,grr
LIWC,LIWC_anger,harass
LIWC,LIWC_anger,hate
LIWC,LIWC_anger,hated
LIWC,LIWC_anger,hateful
LIWC,LIWC_anger,hater
LIWC,LIWC_anger,hates
LIWC,LIWC_anger,hating
LIWC,LIWC_anger,hatred
LIWC,LIWC_anger,heartless
LIWC,LIWC_anger,hell
LIWC,LIWC_anger,hellish
LIWC,LIWC_anger,hit
LIWC,LIWC_anger,hostil
LIWC,LIWC_anger,humiliat
LIWC,LIWC_anger,idiot
LIWC,LIWC_anger,insult
LIWC,LIWC_anger,interrup
LIWC,LIWC_anger,intimidat
LIWC,LIWC_anger,jealous
LIWC,LIWC_anger,jerk
LIWC,LIWC_anger,jerked
LIWC,LIWC_anger,jerks
LIWC,LIWC_anger,kill
LIWC,LIWC_anger,liar
LIWC,LIWC_anger,lied
LIWC,LIWC_anger,lies
LIWC,LIWC_anger,lous
LIWC,LIWC_anger,ludicrous
LIWC,LIWC_anger,lying
LIWC,LIWC_anger,mad
LIWC,LIWC_anger,maddening
LIWC,LIWC_anger,madder
LIWC,LIWC_anger,maddest
LIWC,LIWC_anger,maniac
LIWC,LIWC_anger,mock
LIWC,LIWC_anger,mocked
LIWC,LIWC_anger,mocker
LIWC,LIWC_anger,mocking
LIWC,LIWC_anger,mocks
LIWC,LIWC_anger,molest
LIWC,LIWC_anger,moron
LIWC,LIWC_anger,murder
LIWC,LIWC_anger,nag
LIWC,LIWC_anger,nast
LIWC,LIWC_anger,obnoxious
LIWC,LIWC_anger,offence
LIWC,LIWC_anger,offend
LIWC,LIWC_anger,offens
LIWC,LIWC_anger,outrag
LIWC,LIWC_anger,paranoi
LIWC,LIWC_anger,pettie
LIWC,LIWC_anger,petty
LIWC,LIWC_anger,piss
LIWC,LIWC_anger,poison
LIWC,LIWC_anger,prejudic
LIWC,LIWC_anger,prick
LIWC,LIWC_anger,protest
LIWC,LIWC_anger,protested
LIWC,LIWC_anger,protesting
LIWC,LIWC_anger,punish
LIWC,LIWC_anger,rage
LIWC,LIWC_anger,raging
LIWC,LIWC_anger,rape
LIWC,LIWC_anger,raping
LIWC,LIWC_anger,rapist
LIWC,LIWC_anger,rebel
LIWC,LIWC_anger,resent
LIWC,LIWC_anger,revenge
LIWC,LIWC_anger,ridicul
LIWC,LIWC_anger,rude
LIWC,LIWC_anger,sarcas
LIWC,LIWC_anger,savage
LIWC,LIWC_anger,sceptic
LIWC,LIWC_anger,screw
LIWC,LIWC_anger,shit
LIWC,LIWC_anger,sinister
LIWC,LIWC_anger,skeptic
LIWC,LIWC_anger,smother
LIWC,LIWC_anger,snob
LIWC,LIWC_anger,spite
LIWC,LIWC_anger,stubborn
LIWC,LIWC_anger,stupid
LIWC,LIWC_anger,suck
LIWC,LIWC_anger,sucked
LIWC,LIWC_anger,sucker
LIWC,LIWC_anger,sucks
LIWC,LIWC_anger,sucky
LIWC,LIWC_anger,tantrum
LIWC,LIWC_anger,teas
LIWC,LIWC_anger,temper
LIWC,LIWC_anger,tempers
LIWC,LIWC_anger,terrify
LIWC,LIWC_anger,threat
LIWC,LIWC_anger,ticked
LIWC,LIWC_anger,tortur
LIWC,LIWC_anger,trick
LIWC,LIWC_anger,ugl
LIWC,LIWC_anger,vicious
LIWC,LIWC_anger,victim
LIWC,LIWC_anger,vile
LIWC,LIWC_anger,villain
LIWC,LIWC_anger,violat
LIWC,LIWC_anger,violent
LIWC,LIWC_anger,war
LIWC,LIWC_anger,warfare
LIWC,LIWC_anger,warred
LIWC,LIWC_anger,warring
LIWC,LIWC_anger,wars
LIWC,LIWC_anger,weapon
LIWC,LIWC_anger,wicked
