lexicon,specific,word
negative,negative_negative,communism
negative,negative_negative,communist
negative,negative_negative,competition
negative,negative_negative,complacent
negative,negative_negative,complain
negative,negative_negative,complain
negative,negative_negative,complained
negative,negative_negative,complaining
negative,negative_negative,complains
negative,negative_negative,complaint
negative,negative_negative,complaints
negative,negative_negative,complex
negative,negative_negative,complexed
negative,negative_negative,complexity
negative,negative_negative,complicate
negative,negative_negative,complicated
negative,negative_negative,complication
negative,negative_negative,complicit
negative,negative_negative,complicity
negative,negative_negative,compost
negative,negative_negative,compulsion
negative,negative_negative,compulsive
negative,negative_negative,compulsory
negative,negative_negative,conceal
negative,negative_negative,concealed
negative,negative_negative,concealment
negative,negative_negative,concede
negative,negative_negative,conceded
negative,negative_negative,conceit
negative,negative_negative,conceited
negative,negative_negative,concen
negative,negative_negative,concens
negative,negative_negative,concern
negative,negative_negative,concerned
negative,negative_negative,concerns
negative,negative_negative,concession
negative,negative_negative,concessions
negative,negative_negative,concussion
negative,negative_negative,condemn
negative,negative_negative,condemnable
negative,negative_negative,condemnation
negative,negative_negative,condemned
negative,negative_negative,condemns
negative,negative_negative,condescend
negative,negative_negative,condescending
negative,negative_negative,condescendingly
negative,negative_negative,condescension
negative,negative_negative,confess
negative,negative_negative,confession
negative,negative_negative,confessions
negative,negative_negative,confine
negative,negative_negative,confined
negative,negative_negative,confinement
negative,negative_negative,confiscate
negative,negative_negative,confiscation
negative,negative_negative,conflagration
negative,negative_negative,conflict
negative,negative_negative,conflicted
negative,negative_negative,conflicting
negative,negative_negative,conflicts
negative,negative_negative,confound
negative,negative_negative,confounded
negative,negative_negative,confounding
negative,negative_negative,confront
negative,negative_negative,confront
negative,negative_negative,confrontation
negative,negative_negative,confrontational
negative,negative_negative,confus
negative,negative_negative,confuse
negative,negative_negative,confused
negative,negative_negative,confuses
negative,negative_negative,confusing
negative,negative_negative,confusion
negative,negative_negative,confusions
negative,negative_negative,congested
negative,negative_negative,congestion
negative,negative_negative,conjuring
negative,negative_negative,conquest
negative,negative_negative,cons
negative,negative_negative,conscons
negative,negative_negative,conservative
negative,negative_negative,conspicuous
negative,negative_negative,conspicuously
negative,negative_negative,conspiracies
negative,negative_negative,conspiracy
negative,negative_negative,conspirator
negative,negative_negative,conspiratorial
negative,negative_negative,conspire
negative,negative_negative,consternation
negative,negative_negative,constipation
negative,negative_negative,constrain
negative,negative_negative,constrained
negative,negative_negative,constraint
negative,negative_negative,contagion
negative,negative_negative,contagious
negative,negative_negative,contaminate
negative,negative_negative,contaminated
negative,negative_negative,contaminates
negative,negative_negative,contaminating
negative,negative_negative,contamination
negative,negative_negative,contempt
negative,negative_negative,contempt
negative,negative_negative,contemptible
negative,negative_negative,contemptuous
negative,negative_negative,contemptuously
negative,negative_negative,contend
negative,negative_negative,contention
negative,negative_negative,contentious
negative,negative_negative,contort
negative,negative_negative,contortions
negative,negative_negative,contraband
negative,negative_negative,contracted
negative,negative_negative,contradic
negative,negative_negative,contradict
negative,negative_negative,contradiction
negative,negative_negative,contradictory
negative,negative_negative,contrariness
negative,negative_negative,contrary
negative,negative_negative,contrasted
negative,negative_negative,contravene
negative,negative_negative,contravention
negative,negative_negative,contrive
negative,negative_negative,contrived
negative,negative_negative,controversial
negative,negative_negative,controversy
negative,negative_negative,convict
negative,negative_negative,conviction
negative,negative_negative,convoluted
negative,negative_negative,coop
negative,negative_negative,copy
negative,negative_negative,copycat
negative,negative_negative,coroner
negative,negative_negative,coroner
negative,negative_negative,corporal
negative,negative_negative,corpse
negative,negative_negative,corpse
negative,negative_negative,correction
negative,negative_negative,corrode
negative,negative_negative,corrosion
negative,negative_negative,corrosions
negative,negative_negative,corrosive
negative,negative_negative,corrupt
negative,negative_negative,corrupted
negative,negative_negative,corrupting
negative,negative_negative,corruption
negative,negative_negative,corrupts
negative,negative_negative,corruptted
negative,negative_negative,costlier
negative,negative_negative,costly
negative,negative_negative,cough
negative,negative_negative,counsellor
negative,negative_negative,counter-productive
negative,negative_negative,counterproductive
negative,negative_negative,coupists
negative,negative_negative,coursing
negative,negative_negative,covet
negative,negative_negative,covetous
negative,negative_negative,coward
negative,negative_negative,cowardice
negative,negative_negative,cowardly
negative,negative_negative,crabby
negative,negative_negative,crack
negative,negative_negative,cracked
negative,negative_negative,cracking
negative,negative_negative,cracks
negative,negative_negative,craftily
negative,negative_negative,craftly
negative,negative_negative,crafty
negative,negative_negative,cramp
negative,negative_negative,cramped
negative,negative_negative,cramping
negative,negative_negative,crank
negative,negative_negative,cranky
negative,negative_negative,crap
negative,negative_negative,crappy
negative,negative_negative,craps
negative,negative_negative,crash
negative,negative_negative,crashed
negative,negative_negative,crashes
negative,negative_negative,crashing
negative,negative_negative,crass
negative,negative_negative,craven
negative,negative_negative,cravenly
negative,negative_negative,crawl
negative,negative_negative,craz
negative,negative_negative,craze
negative,negative_negative,crazed
negative,negative_negative,crazily
negative,negative_negative,craziness
negative,negative_negative,crazy
negative,negative_negative,creak
negative,negative_negative,creaking
negative,negative_negative,creaks
negative,negative_negative,creature
negative,negative_negative,credulous
negative,negative_negative,creep
negative,negative_negative,creeping
negative,negative_negative,creeps
negative,negative_negative,creepy
negative,negative_negative,cremat
negative,negative_negative,crept
negative,negative_negative,cried
negative,negative_negative,cries
negative,negative_negative,crime
negative,negative_negative,criminal
negative,negative_negative,criminality
negative,negative_negative,cringe
negative,negative_negative,cringed
negative,negative_negative,cringes
negative,negative_negative,cripple
negative,negative_negative,crippled
negative,negative_negative,cripples
negative,negative_negative,crippling
negative,negative_negative,crisis
negative,negative_negative,critic
negative,negative_negative,critical
negative,negative_negative,critici
negative,negative_negative,criticism
negative,negative_negative,criticisms
negative,negative_negative,criticize
negative,negative_negative,criticized
negative,negative_negative,criticizing
negative,negative_negative,critics
negative,negative_negative,cronyism
negative,negative_negative,crook
negative,negative_negative,crooked
negative,negative_negative,crooks
negative,negative_negative,cross
negative,negative_negative,crouching
negative,negative_negative,crowded
negative,negative_negative,crowdedness
negative,negative_negative,cruciate
negative,negative_negative,crucifixion
negative,negative_negative,crude
negative,negative_negative,crude
negative,negative_negative,cruel
negative,negative_negative,cruel
negative,negative_negative,crueler
negative,negative_negative,cruelest
negative,negative_negative,cruelly
negative,negative_negative,cruelness
negative,negative_negative,cruelties
negative,negative_negative,cruelty
negative,negative_negative,crumble
negative,negative_negative,crumbling
negative,negative_negative,crummy
negative,negative_negative,crumple
negative,negative_negative,crumpled
negative,negative_negative,crumples
negative,negative_negative,crunch
negative,negative_negative,crusade
negative,negative_negative,crush
negative,negative_negative,crushed
negative,negative_negative,crushing
negative,negative_negative,crusty
negative,negative_negative,cry
negative,negative_negative,crying
negative,negative_negative,crypt
negative,negative_negative,crypt
negative,negative_negative,cuckold
negative,negative_negative,cuckoo
negative,negative_negative,cull
negative,negative_negative,culpability
negative,negative_negative,culpable
negative,negative_negative,culprit
negative,negative_negative,cult
negative,negative_negative,cumbersome
negative,negative_negative,cunning
negative,negative_negative,cunt
negative,negative_negative,cunt
negative,negative_negative,cunts
negative,negative_negative,cuplrit
negative,negative_negative,cupping
negative,negative_negative,curse
negative,negative_negative,cursed
negative,negative_negative,curses
negative,negative_negative,cursing
negative,negative_negative,cursory
negative,negative_negative,curt
negative,negative_negative,cuss
negative,negative_negative,cussed
negative,negative_negative,cut
negative,negative_negative,cutter
negative,negative_negative,cutthroat
negative,negative_negative,cutting
negative,negative_negative,cyanide
negative,negative_negative,cyclone
negative,negative_negative,cynic
negative,negative_negative,cynical
negative,negative_negative,cynicism
negative,negative_negative,cyst
negative,negative_negative,cytomegalovirus
negative,negative_negative,dmn
negative,negative_negative,dabbling
negative,negative_negative,daemon
negative,negative_negative,daft
negative,negative_negative,dagger
negative,negative_negative,damag
negative,negative_negative,damage
negative,negative_negative,damaged
negative,negative_negative,damages
negative,negative_negative,damaging
negative,negative_negative,damn
negative,negative_negative,damn
negative,negative_negative,damnable
negative,negative_negative,damnably
negative,negative_negative,damnation
negative,negative_negative,damned
negative,negative_negative,damning
negative,negative_negative,damper
negative,negative_negative,dandruff
negative,negative_negative,dandy
negative,negative_negative,dang
negative,negative_negative,danger
negative,negative_negative,danger
negative,negative_negative,dangerous
negative,negative_negative,dangerousness
negative,negative_negative,dare
negative,negative_negative,dark
negative,negative_negative,darken
negative,negative_negative,darkened
negative,negative_negative,darker
negative,negative_negative,darkness
negative,negative_negative,darn
negative,negative_negative,dashed
negative,negative_negative,dastard
negative,negative_negative,dastardly
negative,negative_negative,daunt
negative,negative_negative,daunting
negative,negative_negative,dauntingly
negative,negative_negative,dawdle
negative,negative_negative,daze
negative,negative_negative,daze
negative,negative_negative,dazed
negative,negative_negative,deactivate
negative,negative_negative,dead
negative,negative_negative,deadbeat
negative,negative_negative,deadlock
negative,negative_negative,deadly
negative,negative_negative,deadweight
negative,negative_negative,deaf
negative,negative_negative,dearth
negative,negative_negative,death
negative,negative_negative,death
negative,negative_negative,debacle
negative,negative_negative,debase
negative,negative_negative,debasement
negative,negative_negative,debaser
negative,negative_negative,debatable
negative,negative_negative,debauch
negative,negative_negative,debaucher
negative,negative_negative,debauchery
negative,negative_negative,debilitate
negative,negative_negative,debilitating
negative,negative_negative,debility
negative,negative_negative,debris
negative,negative_negative,debt
negative,negative_negative,debtor
negative,negative_negative,debts
negative,negative_negative,decadence
negative,negative_negative,decadent
negative,negative_negative,decay
negative,negative_negative,decay
negative,negative_negative,decayed
negative,negative_negative,decease
negative,negative_negative,deceased
negative,negative_negative,deceit
negative,negative_negative,deceitful
negative,negative_negative,deceitfully
negative,negative_negative,deceitfulness
negative,negative_negative,deceive
negative,negative_negative,deceived
negative,negative_negative,deceiver
negative,negative_negative,deceivers
negative,negative_negative,deceiving
negative,negative_negative,deception
negative,negative_negative,deceptive
negative,negative_negative,deceptively
negative,negative_negative,declaim
negative,negative_negative,declination
negative,negative_negative,decline
negative,negative_negative,declines
negative,negative_negative,declining
negative,negative_negative,decomposition
negative,negative_negative,decrease
negative,negative_negative,decrement
negative,negative_negative,decrepit
negative,negative_negative,decrepitude
negative,negative_negative,decry
negative,negative_negative,deduct
negative,negative_negative,defamation
negative,negative_negative,defamations
negative,negative_negative,defamatory
negative,negative_negative,defame
negative,negative_negative,default
negative,negative_negative,defeat
negative,negative_negative,defeat
negative,negative_negative,defeated
negative,negative_negative,defect
negative,negative_negative,defect
negative,negative_negative,defection
negative,negative_negative,defective
negative,negative_negative,defects
negative,negative_negative,defenc
negative,negative_negative,defens
negative,negative_negative,defenseless
negative,negative_negative,defensive
negative,negative_negative,deferral
negative,negative_negative,defiance
negative,negative_negative,defiant
negative,negative_negative,defiantly
negative,negative_negative,deficiencies
negative,negative_negative,deficiency
negative,negative_negative,deficient
negative,negative_negative,deficit
negative,negative_negative,defile
negative,negative_negative,defiler
negative,negative_negative,deflate
negative,negative_negative,deflation
negative,negative_negative,deform
negative,negative_negative,deformed
negative,negative_negative,deformity
negative,negative_negative,defraud
negative,negative_negative,defrauding
negative,negative_negative,defunct
negative,negative_negative,defy
negative,negative_negative,degeneracy
negative,negative_negative,degenerate
negative,negative_negative,degenerately
negative,negative_negative,degeneration
negative,negative_negative,degrad
negative,negative_negative,degradation
negative,negative_negative,degrade
negative,negative_negative,degrading
negative,negative_negative,degradingly
negative,negative_negative,dehumanization
negative,negative_negative,dehumanize
negative,negative_negative,deign
negative,negative_negative,deject
negative,negative_negative,dejected
negative,negative_negative,dejectedly
negative,negative_negative,dejection
negative,negative_negative,delay
negative,negative_negative,delayed
negative,negative_negative,delaying
negative,negative_negative,delays
negative,negative_negative,deleterious
negative,negative_negative,deletion
negative,negative_negative,delinquency
negative,negative_negative,delinquent
negative,negative_negative,delirious
negative,negative_negative,delirium
negative,negative_negative,delude
negative,negative_negative,deluded
negative,negative_negative,deluge
negative,negative_negative,delusion
negative,negative_negative,delusional
negative,negative_negative,delusions
negative,negative_negative,demand
negative,negative_negative,demanding
negative,negative_negative,demean
negative,negative_negative,demeaning
negative,negative_negative,demented
negative,negative_negative,dementia
negative,negative_negative,demise
negative,negative_negative,demolish
negative,negative_negative,demolisher
negative,negative_negative,demolition
negative,negative_negative,demon
negative,negative_negative,demonic
negative,negative_negative,demonize
negative,negative_negative,demonized
negative,negative_negative,demonizes
negative,negative_negative,demonizing
negative,negative_negative,demoralize
negative,negative_negative,demoralized
negative,negative_negative,demoralizing
negative,negative_negative,demoralizingly
negative,negative_negative,denial
negative,negative_negative,denied
negative,negative_negative,denies
negative,negative_negative,denigrate
negative,negative_negative,denounce
negative,negative_negative,dense
negative,negative_negative,dent
negative,negative_negative,dented
negative,negative_negative,dents
negative,negative_negative,denunciate
negative,negative_negative,denunciation
negative,negative_negative,denunciations
negative,negative_negative,deny
negative,negative_negative,denying
negative,negative_negative,departed
negative,negative_negative,departure
negative,negative_negative,dependence
negative,negative_negative,dependency
negative,negative_negative,dependent
negative,negative_negative,deplete
negative,negative_negative,deplorable
negative,negative_negative,deplorably
negative,negative_negative,deplore
negative,negative_negative,deploring
negative,negative_negative,deploringly
negative,negative_negative,deport
negative,negative_negative,deportation
negative,negative_negative,deprave
negative,negative_negative,depraved
negative,negative_negative,depravedly
negative,negative_negative,depravity
negative,negative_negative,deprecate
negative,negative_negative,depreciate
negative,negative_negative,depreciated
negative,negative_negative,depreciation
negative,negative_negative,depress
negative,negative_negative,depress
negative,negative_negative,depressed
negative,negative_negative,depressing
negative,negative_negative,depressingly
negative,negative_negative,depression
negative,negative_negative,depressions
negative,negative_negative,depressive
negative,negative_negative,depriv
negative,negative_negative,deprivation
negative,negative_negative,deprive
negative,negative_negative,deprived
negative,negative_negative,deranged
negative,negative_negative,derelict
negative,negative_negative,deride
negative,negative_negative,derision
negative,negative_negative,derisive
negative,negative_negative,derisively
negative,negative_negative,derisiveness
negative,negative_negative,derogation
negative,negative_negative,derogatory
negative,negative_negative,desecrate
negative,negative_negative,desecration
negative,negative_negative,desert
negative,negative_negative,deserted
negative,negative_negative,desertion
negative,negative_negative,desiccate
negative,negative_negative,desiccated
negative,negative_negative,desist
negative,negative_negative,desititute
negative,negative_negative,desolate
negative,negative_negative,desolately
negative,negative_negative,desolation
negative,negative_negative,despair
negative,negative_negative,despair
negative,negative_negative,despairing
negative,negative_negative,despairingly
negative,negative_negative,desperat
negative,negative_negative,desperate
negative,negative_negative,desperately
negative,negative_negative,desperation
negative,negative_negative,despicable
negative,negative_negative,despicably
negative,negative_negative,despis
negative,negative_negative,despise
negative,negative_negative,despised
negative,negative_negative,despoil
negative,negative_negative,despoiler
negative,negative_negative,despondence
negative,negative_negative,despondency
negative,negative_negative,despondent
negative,negative_negative,despondently
negative,negative_negative,despot
negative,negative_negative,despotic
negative,negative_negative,despotism
negative,negative_negative,destabilisation
negative,negative_negative,destains
negative,negative_negative,destitute
negative,negative_negative,destitution
negative,negative_negative,destroy
negative,negative_negative,destroy
negative,negative_negative,destroyed
negative,negative_negative,destroyer
negative,negative_negative,destroying
negative,negative_negative,destruct
negative,negative_negative,destruction
negative,negative_negative,destructive
negative,negative_negative,desultory
negative,negative_negative,detachment
negative,negative_negative,detain
negative,negative_negative,detainee
negative,negative_negative,detention
negative,negative_negative,deter
negative,negative_negative,deteriorate
negative,negative_negative,deteriorated
negative,negative_negative,deteriorating
negative,negative_negative,deterioration
negative,negative_negative,deterrent
negative,negative_negative,detest
negative,negative_negative,detestable
negative,negative_negative,detestably
negative,negative_negative,detested
negative,negative_negative,detesting
negative,negative_negative,detests
negative,negative_negative,detonate
negative,negative_negative,detract
negative,negative_negative,detracted
negative,negative_negative,detracting
negative,negative_negative,detraction
negative,negative_negative,detracts
negative,negative_negative,detriment
negative,negative_negative,detrimental
negative,negative_negative,detritus
negative,negative_negative,devastat
negative,negative_negative,devastate
negative,negative_negative,devastated
negative,negative_negative,devastates
negative,negative_negative,devastating
negative,negative_negative,devastatingly
negative,negative_negative,devastation
negative,negative_negative,deviate
negative,negative_negative,deviation
negative,negative_negative,devil
negative,negative_negative,devil
negative,negative_negative,devilish
negative,negative_negative,devilishly
negative,negative_negative,devilment
negative,negative_negative,devilry
negative,negative_negative,devious
negative,negative_negative,deviously
negative,negative_negative,deviousness
negative,negative_negative,devoid
negative,negative_negative,devolution
negative,negative_negative,devour
negative,negative_negative,diabolic
negative,negative_negative,diabolical
negative,negative_negative,diabolically
negative,negative_negative,diagnosis
negative,negative_negative,diametrically
negative,negative_negative,diappointed
negative,negative_negative,diatribe
negative,negative_negative,diatribes
negative,negative_negative,dick
negative,negative_negative,dicks
negative,negative_negative,dictator
negative,negative_negative,dictatorial
negative,negative_negative,dictatorship
negative,negative_negative,die
negative,negative_negative,die-hard
negative,negative_negative,died
negative,negative_negative,dies
negative,negative_negative,difficult
negative,negative_negative,difficult
negative,negative_negative,difficulties
negative,negative_negative,difficulty
negative,negative_negative,diffidence
negative,negative_negative,digress
negative,negative_negative,dilapidated
negative,negative_negative,dilemma
negative,negative_negative,dilly-dally
negative,negative_negative,dilute
negative,negative_negative,dim
negative,negative_negative,diminish
negative,negative_negative,diminished
negative,negative_negative,dimmer
negative,negative_negative,din
negative,negative_negative,ding
negative,negative_negative,dings
negative,negative_negative,dinky
negative,negative_negative,dire
negative,negative_negative,direly
negative,negative_negative,direness
negative,negative_negative,dirt
negative,negative_negative,dirtbag
negative,negative_negative,dirtbags
negative,negative_negative,dirts
negative,negative_negative,dirty
negative,negative_negative,disability
negative,negative_negative,disable
negative,negative_negative,disabled
negative,negative_negative,disaccord
negative,negative_negative,disadvantage
negative,negative_negative,disadvantage
negative,negative_negative,disadvantaged
negative,negative_negative,disadvantageous
negative,negative_negative,disadvantages
negative,negative_negative,disaffect
negative,negative_negative,disaffected
negative,negative_negative,disaffirm
negative,negative_negative,disagree
negative,negative_negative,disagree
negative,negative_negative,disagreeable
negative,negative_negative,disagreeably
negative,negative_negative,disagreed
negative,negative_negative,disagreeing
negative,negative_negative,disagreement
negative,negative_negative,disagrees
negative,negative_negative,disallow
negative,negative_negative,disallowed
negative,negative_negative,disapointed
negative,negative_negative,disapointing
negative,negative_negative,disapointment
negative,negative_negative,disappoint
negative,negative_negative,disappoint
negative,negative_negative,disappointed
negative,negative_negative,disappointing
negative,negative_negative,disappointingly
negative,negative_negative,disappointment
negative,negative_negative,disappointments
negative,negative_negative,disappoints
negative,negative_negative,disapprobation
negative,negative_negative,disapproval
negative,negative_negative,disapprove
negative,negative_negative,disapproved
negative,negative_negative,disapproving
negative,negative_negative,disarm
negative,negative_negative,disarray
negative,negative_negative,disaster
negative,negative_negative,disaster
negative,negative_negative,disasterous
negative,negative_negative,disastrous
negative,negative_negative,disastrously
negative,negative_negative,disavow
negative,negative_negative,disavowal
negative,negative_negative,disbelief
negative,negative_negative,disbelieve
negative,negative_negative,disbeliever
negative,negative_negative,discards
negative,negative_negative,discharge
negative,negative_negative,discipline
negative,negative_negative,disclaim
negative,negative_negative,discoloration
negative,negative_negative,discolored
negative,negative_negative,discombobulate
negative,negative_negative,discomfit
negative,negative_negative,discomfititure
negative,negative_negative,discomfort
negative,negative_negative,discomfort
negative,negative_negative,discompose
negative,negative_negative,disconcert
negative,negative_negative,disconcerted
negative,negative_negative,disconcerting
negative,negative_negative,disconcertingly
negative,negative_negative,disconnect
negative,negative_negative,disconnected
negative,negative_negative,disconnection
negative,negative_negative,disconsolate
negative,negative_negative,disconsolately
negative,negative_negative,disconsolation
negative,negative_negative,discontent
negative,negative_negative,discontented
negative,negative_negative,discontentedly
negative,negative_negative,discontinue
negative,negative_negative,discontinued
negative,negative_negative,discontinuity
negative,negative_negative,discontinuous
negative,negative_negative,discord
negative,negative_negative,discordance
negative,negative_negative,discordant
negative,negative_negative,discountenance
negative,negative_negative,discourag
negative,negative_negative,discourage
negative,negative_negative,discouragement
negative,negative_negative,discouraging
negative,negative_negative,discouragingly
negative,negative_negative,discourteous
negative,negative_negative,discourteously
negative,negative_negative,discoutinous
negative,negative_negative,discredit
negative,negative_negative,discrepant
negative,negative_negative,discriminate
negative,negative_negative,discriminating
negative,negative_negative,discrimination
negative,negative_negative,discriminatory
negative,negative_negative,disdain
negative,negative_negative,disdained
negative,negative_negative,disdainful
negative,negative_negative,disdainfully
negative,negative_negative,disease
negative,negative_negative,diseased
negative,negative_negative,disembodied
negative,negative_negative,disengagement
negative,negative_negative,disfavor
negative,negative_negative,disfigured
negative,negative_negative,disgrace
negative,negative_negative,disgraced
negative,negative_negative,disgraceful
negative,negative_negative,disgracefully
negative,negative_negative,disgruntle
negative,negative_negative,disgruntled
negative,negative_negative,disgust
negative,negative_negative,disgust
negative,negative_negative,disgusted
negative,negative_negative,disgustedly
negative,negative_negative,disgustful
negative,negative_negative,disgustfully
negative,negative_negative,disgusting
negative,negative_negative,disgustingly
negative,negative_negative,dishearten
negative,negative_negative,dishearten
negative,negative_negative,disheartened
negative,negative_negative,disheartening
negative,negative_negative,dishearteningly
negative,negative_negative,dishonest
negative,negative_negative,dishonestly
negative,negative_negative,dishonesty
negative,negative_negative,dishonor
negative,negative_negative,dishonorable
negative,negative_negative,dishonorablely
negative,negative_negative,disillusion
negative,negative_negative,disillusion
negative,negative_negative,disillusioned
negative,negative_negative,disillusionment
negative,negative_negative,disillusions
negative,negative_negative,disinclination
negative,negative_negative,disinclined
negative,negative_negative,disinformation
negative,negative_negative,disingenuous
negative,negative_negative,disingenuously
negative,negative_negative,disintegrate
negative,negative_negative,disintegrated
negative,negative_negative,disintegrates
negative,negative_negative,disintegration
negative,negative_negative,disinterest
negative,negative_negative,disinterested
negative,negative_negative,dislike
negative,negative_negative,disliked
negative,negative_negative,dislikes
negative,negative_negative,disliking
negative,negative_negative,dislocated
negative,negative_negative,disloyal
negative,negative_negative,disloyalty
negative,negative_negative,dismal
negative,negative_negative,dismally
negative,negative_negative,dismalness
negative,negative_negative,dismay
negative,negative_negative,dismay
negative,negative_negative,dismayed
negative,negative_negative,dismaying
negative,negative_negative,dismayingly
negative,negative_negative,dismemberment
negative,negative_negative,dismissal
negative,negative_negative,dismissive
negative,negative_negative,dismissively
negative,negative_negative,disobedience
negative,negative_negative,disobedient
negative,negative_negative,disobey
negative,negative_negative,disoobedient
negative,negative_negative,disorder
negative,negative_negative,disordered
negative,negative_negative,disorderly
negative,negative_negative,disorganized
negative,negative_negative,disorient
negative,negative_negative,disoriented
negative,negative_negative,disown
negative,negative_negative,disparage
negative,negative_negative,disparaging
negative,negative_negative,disparagingly
negative,negative_negative,disparity
negative,negative_negative,dispassionate
negative,negative_negative,dispel
negative,negative_negative,dispensable
negative,negative_negative,dispersion
negative,negative_negative,dispirit
negative,negative_negative,dispirited
negative,negative_negative,dispiritedly
negative,negative_negative,dispiriting
negative,negative_negative,displace
negative,negative_negative,displaced
negative,negative_negative,displease
negative,negative_negative,displeased
negative,negative_negative,displeasing
negative,negative_negative,displeasure
negative,negative_negative,disposal
negative,negative_negative,dispossessed
negative,negative_negative,disproportionate
negative,negative_negative,disprove
negative,negative_negative,disputable
negative,negative_negative,dispute
negative,negative_negative,disputed
negative,negative_negative,disqualification
negative,negative_negative,disqualified
negative,negative_negative,disqualify
negative,negative_negative,disquiet
negative,negative_negative,disquieting
negative,negative_negative,disquietingly
negative,negative_negative,disquietude
negative,negative_negative,disregard
negative,negative_negative,disregarded
negative,negative_negative,disregardful
negative,negative_negative,disreputable
negative,negative_negative,disrepute
negative,negative_negative,disrespect
negative,negative_negative,disrespectable
negative,negative_negative,disrespectablity
negative,negative_negative,disrespectful
negative,negative_negative,disrespectfully
negative,negative_negative,disrespectfulness
negative,negative_negative,disrespecting
negative,negative_negative,disrupt
negative,negative_negative,disruption
negative,negative_negative,disruptive
negative,negative_negative,diss
negative,negative_negative,dissapointed
negative,negative_negative,dissappointed
negative,negative_negative,dissappointing
negative,negative_negative,dissatisf
negative,negative_negative,dissatisfaction
negative,negative_negative,dissatisfactory
negative,negative_negative,dissatisfied
negative,negative_negative,dissatisfies
negative,negative_negative,dissatisfy
negative,negative_negative,dissatisfying
negative,negative_negative,dissed
negative,negative_negative,dissemble
negative,negative_negative,dissembler
negative,negative_negative,dissension
negative,negative_negative,dissent
negative,negative_negative,dissenter
negative,negative_negative,dissenting
negative,negative_negative,dissention
negative,negative_negative,disservice
negative,negative_negative,disses
negative,negative_negative,dissidence
negative,negative_negative,dissident
negative,negative_negative,dissidents
negative,negative_negative,dissing
negative,negative_negative,dissocial
negative,negative_negative,dissolute
negative,negative_negative,dissolution
negative,negative_negative,dissonance
negative,negative_negative,dissonant
negative,negative_negative,dissonantly
negative,negative_negative,dissuade
negative,negative_negative,dissuasive
negative,negative_negative,distains
negative,negative_negative,distaste
negative,negative_negative,distasteful
negative,negative_negative,distastefully
negative,negative_negative,distort
negative,negative_negative,distorted
negative,negative_negative,distortion
negative,negative_negative,distorts
negative,negative_negative,distract
negative,negative_negative,distract
negative,negative_negative,distracted
negative,negative_negative,distracting
negative,negative_negative,distraction
negative,negative_negative,distraught
negative,negative_negative,distraughtly
negative,negative_negative,distraughtness
negative,negative_negative,distress
negative,negative_negative,distress
negative,negative_negative,distressed
negative,negative_negative,distressing
negative,negative_negative,distressingly
negative,negative_negative,distrust
negative,negative_negative,distrust
negative,negative_negative,distrustful
negative,negative_negative,distrusting
negative,negative_negative,disturb
negative,negative_negative,disturb
negative,negative_negative,disturbance
negative,negative_negative,disturbed
negative,negative_negative,disturbing
negative,negative_negative,disturbingly
negative,negative_negative,disunity
negative,negative_negative,disuse
negative,negative_negative,disused
negative,negative_negative,disvalue
negative,negative_negative,divergent
negative,negative_negative,diverse
negative,negative_negative,divested
negative,negative_negative,divestment
negative,negative_negative,divisive
negative,negative_negative,divisively
negative,negative_negative,divisiveness
negative,negative_negative,divorce
negative,negative_negative,dizziness
negative,negative_negative,dizzing
negative,negative_negative,dizzingly
negative,negative_negative,dizzy
negative,negative_negative,doa
negative,negative_negative,docked
negative,negative_negative,doddering
negative,negative_negative,dodgey
negative,negative_negative,dogged
negative,negative_negative,doggedly
negative,negative_negative,dogmatic
negative,negative_negative,doit
negative,negative_negative,doldrums
negative,negative_negative,dole
negative,negative_negative,dolor
negative,negative_negative,domina
negative,negative_negative,dominant
negative,negative_negative,dominate
negative,negative_negative,domination
negative,negative_negative,domineer
negative,negative_negative,domineering
negative,negative_negative,donkey
negative,negative_negative,donside
negative,negative_negative,doodle
negative,negative_negative,doom
negative,negative_negative,doom
negative,negative_negative,doomed
negative,negative_negative,doomsday
negative,negative_negative,dope
negative,negative_negative,dork
negative,negative_negative,doubt
negative,negative_negative,doubt
negative,negative_negative,doubtful
negative,negative_negative,doubtfully
negative,negative_negative,doubting
negative,negative_negative,doubts
negative,negative_negative,douchbag
negative,negative_negative,douche
negative,negative_negative,douchebag
negative,negative_negative,douchebags
negative,negative_negative,dour
negative,negative_negative,downbeat
negative,negative_negative,downcast
negative,negative_negative,downer
negative,negative_negative,downfall
negative,negative_negative,downfallen
negative,negative_negative,downgrade
negative,negative_negative,downhearted
negative,negative_negative,downheartedly
negative,negative_negative,downhill
negative,negative_negative,downside
negative,negative_negative,downsides
negative,negative_negative,downturn
negative,negative_negative,downturns
negative,negative_negative,drab
negative,negative_negative,draconian
negative,negative_negative,draconic
negative,negative_negative,drag
negative,negative_negative,dragged
negative,negative_negative,dragging
negative,negative_negative,dragoon
negative,negative_negative,drags
negative,negative_negative,drain
negative,negative_negative,drainage
negative,negative_negative,drained
negative,negative_negative,draining
negative,negative_negative,drains
negative,negative_negative,dramatic
negative,negative_negative,drastic
negative,negative_negative,drastically
negative,negative_negative,drawback
negative,negative_negative,drawbacks
negative,negative_negative,dread
negative,negative_negative,dread
negative,negative_negative,dreadful
negative,negative_negative,dreadfully
negative,negative_negative,dreadfulness
negative,negative_negative,dreary
negative,negative_negative,drinking
