Dumped model
['perspective_score', 'stanford_polite']
Looping through test_issues
stack/commercialhaskell/3558 0
stack/commercialhaskell/4503 0
purescript/purescript/1234 0
stack/commercialhaskell/2780 0
stack/commercialhaskell/731 0
purescript/purescript/3514 0
purescript/purescript/1233 0
stack/commercialhaskell/3557 0
purescript/purescript/3513 0
stack/commercialhaskell/3556 0
purescript/purescript/2226 0
stack/commercialhaskell/730 0
stack/commercialhaskell/3555 0
purescript/purescript/3511 0
stack/commercialhaskell/3554 0
stack/commercialhaskell/729 0
purescript/purescript/2225 0
stack/commercialhaskell/2779 0
purescript/purescript/3510 0
stack/commercialhaskell/1809 0
stack/commercialhaskell/3553 0
purescript/purescript/1236 0
purescript/purescript/1237 0
stack/commercialhaskell/733 0
stack/commercialhaskell/3559 0
stack/commercialhaskell/2783 0
purescript/purescript/3520 0
stack/commercialhaskell/4508 0
purescript/purescript/2229 0
stack/commercialhaskell/1812 0
purescript/purescript/1241 0
stack/commercialhaskell/3562 0
purescript/purescript/3519 0
stack/commercialhaskell/1811 0
stack/commercialhaskell/4507 0
stack/commercialhaskell/2782 0
stack/commercialhaskell/3561 0
purescript/purescript/2224 0
purescript/purescript/3518 0
stack/commercialhaskell/2781 0
stack/commercialhaskell/4506 0
stack/commercialhaskell/734 0
stack/commercialhaskell/3560 0
purescript/purescript/3517 0
stack/commercialhaskell/4505 0
purescript/purescript/2228 0
stack/commercialhaskell/1810 0
purescript/purescript/1239 0
purescript/purescript/2227 0
purescript/purescript/1238 0
stack/commercialhaskell/4504 0
purescript/purescript/1240 0
stack/commercialhaskell/735 0
purescript/purescript/3509 0
stack/commercialhaskell/2778 0
stack/commercialhaskell/4498 0
purescript/purescript/2218 0
purescript/purescript/1227 0
purescript/purescript/3504 0
purescript/purescript/2217 0
stack/commercialhaskell/1805 0
purescript/purescript/3503 0
stack/commercialhaskell/2772 0
purescript/purescript/2216 0
stack/commercialhaskell/3548 0
stack/commercialhaskell/4497 0
stack/commercialhaskell/2771 0
stack/commercialhaskell/724 0
stack/commercialhaskell/3546 0
purescript/purescript/1226 0
stack/commercialhaskell/1804 0
purescript/purescript/3502 0
purescript/purescript/1225 0
stack/commercialhaskell/723 0
stack/commercialhaskell/3545 0
stack/commercialhaskell/1803 0
stack/commercialhaskell/2770 0
purescript/purescript/1224 0
purescript/purescript/3501 0
stack/commercialhaskell/4496 0
stack/commercialhaskell/1806 0
stack/commercialhaskell/3549 0
purescript/purescript/3505 0
stack/commercialhaskell/4499 0
stack/commercialhaskell/1808 0
stack/commercialhaskell/4502 0
purescript/purescript/1231 0
purescript/purescript/2223 0
stack/commercialhaskell/2777 0
purescript/purescript/1230 0
stack/commercialhaskell/728 0
purescript/purescript/3508 0
stack/commercialhaskell/3552 0
stack/commercialhaskell/4501 0
purescript/purescript/2222 0
purescript/purescript/1229 0
purescript/purescript/1232 0
stack/commercialhaskell/727 0
stack/commercialhaskell/2776 0
stack/commercialhaskell/4500 0
stack/commercialhaskell/2775 0
stack/commercialhaskell/3551 0
purescript/purescript/1228 0
stack/commercialhaskell/726 0
purescript/purescript/3507 0
stack/commercialhaskell/2774 0
purescript/purescript/3506 0
stack/commercialhaskell/3550 0
stack/commercialhaskell/725 0
stack/commercialhaskell/2773 0
stack/commercialhaskell/1807 0
purescript/purescript/2230 0
stack/commercialhaskell/3563 0
stack/commercialhaskell/4509 0
purescript/purescript/2239 0
stack/commercialhaskell/4525 0
stack/commercialhaskell/3571 0
stack/commercialhaskell/1827 0
stack/commercialhaskell/3570 0
stack/commercialhaskell/2801 0
stack/commercialhaskell/4524 0
stack/commercialhaskell/1826 0
purescript/purescript/1253 0
purescript/purescript/2238 0
stack/commercialhaskell/4523 0
stack/commercialhaskell/2800 0
purescript/purescript/3532 0
stack/commercialhaskell/1825 0
purescript/purescript/2237 0
stack/commercialhaskell/3569 0
stack/commercialhaskell/2799 0
purescript/purescript/3531 0
purescript/purescript/1252 0
stack/commercialhaskell/4522 0
stack/commercialhaskell/3568 0
stack/commercialhaskell/1824 0
stack/commercialhaskell/2798 0
purescript/purescript/1251 0
purescript/purescript/2236 0
purescript/purescript/1254 0
stack/commercialhaskell/740 0
stack/commercialhaskell/4526 0
stack/commercialhaskell/3572 0
stack/commercialhaskell/3575 0
stack/commercialhaskell/2804 0
stack/commercialhaskell/744 0
purescript/purescript/1258 0
purescript/purescript/3541 0
stack/commercialhaskell/3574 0
stack/commercialhaskell/1830 0
stack/commercialhaskell/743 0
purescript/purescript/3540 0
purescript/purescript/1257 0
stack/commercialhaskell/2803 0
stack/commercialhaskell/1829 0
purescript/purescript/3530 0
purescript/purescript/2242 0
stack/commercialhaskell/4528 0
purescript/purescript/3539 0
stack/commercialhaskell/4527 0
purescript/purescript/2241 0
purescript/purescript/1256 0
stack/commercialhaskell/3573 0
stack/commercialhaskell/741 0
stack/commercialhaskell/1828 0
stack/commercialhaskell/2802 0
purescript/purescript/2240 0
purescript/purescript/1255 0
purescript/purescript/3533 0
stack/commercialhaskell/742 0
stack/commercialhaskell/1822 0
stack/commercialhaskell/4521 0
stack/commercialhaskell/2797 0
purescript/purescript/2233 0
stack/commercialhaskell/4515 0
stack/commercialhaskell/2788 0
purescript/purescript/2232 0
stack/commercialhaskell/3566 0
purescript/purescript/3525 0
stack/commercialhaskell/4514 0
purescript/purescript/2231 0
stack/commercialhaskell/1815 0
stack/commercialhaskell/2787 0
purescript/purescript/3524 0
purescript/purescript/1244 0
purescript/purescript/1245 0
purescript/purescript/3523 0
stack/commercialhaskell/2786 0
stack/commercialhaskell/4510 0
stack/commercialhaskell/1814 0
stack/commercialhaskell/3565 0
purescript/purescript/3522 0
purescript/purescript/1243 0
stack/commercialhaskell/2785 0
stack/commercialhaskell/1813 0
purescript/purescript/1242 0
purescript/purescript/3521 0
stack/commercialhaskell/2784 0
stack/commercialhaskell/3564 0
stack/commercialhaskell/736 0
purescript/purescript/1284 0
stack/commercialhaskell/3567 0
stack/commercialhaskell/1816 0
stack/commercialhaskell/739 0
purescript/purescript/3529 0
stack/commercialhaskell/738 0
stack/commercialhaskell/2796 0
stack/commercialhaskell/1821 0
purescript/purescript/1250 0
stack/commercialhaskell/1820 0
stack/commercialhaskell/2795 0
stack/commercialhaskell/4519 0
purescript/purescript/1249 0
stack/commercialhaskell/1819 0
purescript/purescript/3528 0
stack/commercialhaskell/2789 0
stack/commercialhaskell/4518 0
stack/commercialhaskell/2794 0
purescript/purescript/1248 0
stack/commercialhaskell/737 0
purescript/purescript/3527 0
stack/commercialhaskell/2793 0
stack/commercialhaskell/4517 0
purescript/purescript/1247 0
purescript/purescript/2235 0
stack/commercialhaskell/1817 0
purescript/purescript/3526 0
stack/commercialhaskell/2790 0
purescript/purescript/1246 0
stack/commercialhaskell/1818 0
purescript/purescript/3584 0
stack/commercialhaskell/3615 0
stack/commercialhaskell/770 0
stack/commercialhaskell/4616 0
stack/commercialhaskell/3651 0
purescript/purescript/2309 0
purescript/purescript/3633 0
stack/commercialhaskell/4615 0
purescript/purescript/1324 0
stack/commercialhaskell/2885 0
purescript/purescript/1323 0
stack/commercialhaskell/1910 0
stack/commercialhaskell/4614 0
purescript/purescript/2308 0
purescript/purescript/3632 0
stack/commercialhaskell/806 0
stack/commercialhaskell/3650 0
purescript/purescript/3630 0
stack/commercialhaskell/4613 0
purescript/purescript/1322 0
stack/commercialhaskell/4612 0
stack/commercialhaskell/1909 0
stack/commercialhaskell/805 0
stack/commercialhaskell/3649 0
purescript/purescript/1321 0
stack/commercialhaskell/2884 0
purescript/purescript/3628 0
stack/commercialhaskell/4611 0
purescript/purescript/2310 0
stack/commercialhaskell/807 0
stack/commercialhaskell/1911 0
stack/commercialhaskell/2886 0
stack/commercialhaskell/3658 0
stack/commercialhaskell/4621 0
stack/commercialhaskell/810 0
purescript/purescript/1328 0
stack/commercialhaskell/3656 0
stack/commercialhaskell/1914 0
purescript/purescript/3638 0
purescript/purescript/2312 0
stack/commercialhaskell/4620 0
purescript/purescript/1327 0
stack/commercialhaskell/1913 0
purescript/purescript/3637 0
stack/commercialhaskell/1908 0
stack/commercialhaskell/4619 0
stack/commercialhaskell/3653 0
purescript/purescript/1326 0
purescript/purescript/2311 0
stack/commercialhaskell/1912 0
stack/commercialhaskell/4618 0
stack/commercialhaskell/2887 0
stack/commercialhaskell/808 0
purescript/purescript/3636 0
purescript/purescript/1325 0
stack/commercialhaskell/4617 0
stack/commercialhaskell/3652 0
purescript/purescript/3635 0
stack/commercialhaskell/809 0
purescript/purescript/3639 0
purescript/purescript/2307 0
stack/commercialhaskell/4610 0
purescript/purescript/2304 0
stack/commercialhaskell/4603 0
purescript/purescript/1317 0
stack/commercialhaskell/800 0
stack/commercialhaskell/2878 0
stack/commercialhaskell/4602 0
purescript/purescript/1316 0
stack/commercialhaskell/799 0
stack/commercialhaskell/4600 0
purescript/purescript/3623 0
stack/commercialhaskell/3644 0
stack/commercialhaskell/2877 0
stack/commercialhaskell/798 0
purescript/purescript/2303 0
stack/commercialhaskell/3643 0
purescript/purescript/3622 0
stack/commercialhaskell/4599 0
stack/commercialhaskell/797 0
stack/commercialhaskell/4598 0
stack/commercialhaskell/2876 0
purescript/purescript/2302 0
stack/commercialhaskell/3642 0
purescript/purescript/3621 0
purescript/purescript/2301 0
stack/commercialhaskell/796 0
stack/commercialhaskell/2879 0
stack/commercialhaskell/1903 0
stack/commercialhaskell/801 0
stack/commercialhaskell/4604 0
stack/commercialhaskell/3648 0
stack/commercialhaskell/1907 0
purescript/purescript/3626 0
stack/commercialhaskell/4609 0
stack/commercialhaskell/804 0
stack/commercialhaskell/2883 0
purescript/purescript/2306 0
purescript/purescript/3625 0
stack/commercialhaskell/4608 0
stack/commercialhaskell/2882 0
stack/commercialhaskell/1906 0
purescript/purescript/3624 0
purescript/purescript/1320 0
stack/commercialhaskell/4607 0
stack/commercialhaskell/1905 0
stack/commercialhaskell/2881 0
stack/commercialhaskell/3647 0
stack/commercialhaskell/803 0
stack/commercialhaskell/4606 0
purescript/purescript/1318 0
stack/commercialhaskell/4605 0
stack/commercialhaskell/802 0
stack/commercialhaskell/1904 0
purescript/purescript/2305 0
stack/commercialhaskell/2880 0
stack/commercialhaskell/3646 0
purescript/purescript/1319 0
stack/commercialhaskell/2888 0
stack/commercialhaskell/1915 0
purescript/purescript/2313 0
stack/commercialhaskell/4637 0
purescript/purescript/2331 0
stack/commercialhaskell/1920 0
purescript/purescript/3653 0
purescript/purescript/2330 0
purescript/purescript/1340 0
stack/commercialhaskell/816 0
stack/commercialhaskell/2902 0
stack/commercialhaskell/3693 0
purescript/purescript/2329 0
stack/commercialhaskell/4636 0
purescript/purescript/3652 0
stack/commercialhaskell/2901 0
purescript/purescript/1339 0
purescript/purescript/2327 0
purescript/purescript/3650 0
stack/commercialhaskell/2900 0
stack/commercialhaskell/1919 0
purescript/purescript/1338 0
stack/commercialhaskell/4635 0
stack/commercialhaskell/3669 0
purescript/purescript/3648 0
purescript/purescript/2326 0
stack/commercialhaskell/2899 0
stack/commercialhaskell/4634 0
purescript/purescript/2332 0
stack/commercialhaskell/4638 0
stack/commercialhaskell/2903 0
stack/commercialhaskell/3694 0
stack/commercialhaskell/3697 0
purescript/purescript/3657 0
stack/commercialhaskell/819 0
stack/commercialhaskell/4644 0
purescript/purescript/1344 0
purescript/purescript/3655 0
stack/commercialhaskell/4643 0
purescript/purescript/1343 0
purescript/purescript/3654 0
purescript/purescript/2336 0
stack/commercialhaskell/4642 0
stack/commercialhaskell/1923 0
purescript/purescript/1337 0
stack/commercialhaskell/2905 0
stack/commercialhaskell/818 0
stack/commercialhaskell/1922 0
purescript/purescript/2335 0
stack/commercialhaskell/4641 0
stack/commercialhaskell/3695 0
stack/commercialhaskell/2904 0
stack/commercialhaskell/817 0
stack/commercialhaskell/4640 0
purescript/purescript/1341 0
purescript/purescript/2333 0
stack/commercialhaskell/4639 0
stack/commercialhaskell/1921 0
purescript/purescript/1342 0
stack/commercialhaskell/3667 0
stack/commercialhaskell/4633 0
stack/commercialhaskell/1918 0
stack/commercialhaskell/4627 0
stack/commercialhaskell/4626 0
purescript/purescript/1333 0
purescript/purescript/3642 0
stack/commercialhaskell/3661 0
stack/commercialhaskell/2893 0
purescript/purescript/2318 0
stack/commercialhaskell/4625 0
purescript/purescript/1332 0
stack/commercialhaskell/2892 0
stack/commercialhaskell/3660 0
purescript/purescript/2315 0
stack/commercialhaskell/3662 0
stack/commercialhaskell/4624 0
stack/commercialhaskell/2891 0
purescript/purescript/1331 0
stack/commercialhaskell/4623 0
purescript/purescript/2314 0
stack/commercialhaskell/2890 0
stack/commercialhaskell/3659 0
purescript/purescript/1329 0
purescript/purescript/3640 0
stack/commercialhaskell/1916 0
stack/commercialhaskell/811 0
stack/commercialhaskell/4622 0
stack/commercialhaskell/2889 0
purescript/purescript/3641 0
stack/commercialhaskell/3641 0
stack/commercialhaskell/2895 0
stack/commercialhaskell/813 0
purescript/purescript/2325 0
purescript/purescript/3647 0
stack/commercialhaskell/4632 0
stack/commercialhaskell/815 0
purescript/purescript/1336 0
stack/commercialhaskell/3666 0
stack/commercialhaskell/2898 0
stack/commercialhaskell/1917 0
purescript/purescript/3646 0
purescript/purescript/2324 0
stack/commercialhaskell/4631 0
stack/commercialhaskell/3665 0
purescript/purescript/2319 0
purescript/purescript/2323 0
purescript/purescript/3645 0
stack/commercialhaskell/2897 0
stack/commercialhaskell/3664 0
purescript/purescript/1335 0
stack/commercialhaskell/814 0
stack/commercialhaskell/2896 0
purescript/purescript/2322 0
purescript/purescript/3644 0
stack/commercialhaskell/4629 0
stack/commercialhaskell/3663 0
purescript/purescript/1334 0
stack/commercialhaskell/4628 0
stack/commercialhaskell/4630 0
stack/commercialhaskell/1802 0
purescript/purescript/3620 0
stack/commercialhaskell/2875 0
purescript/purescript/3596 0
stack/commercialhaskell/782 0
stack/commercialhaskell/4571 0
purescript/purescript/2280 0
stack/commercialhaskell/2848 0
stack/commercialhaskell/1879 0
stack/commercialhaskell/4570 0
stack/commercialhaskell/4569 0
stack/commercialhaskell/1878 0
stack/commercialhaskell/2847 0
stack/commercialhaskell/4568 0
stack/commercialhaskell/781 0
stack/commercialhaskell/3623 0
stack/commercialhaskell/4567 0
purescript/purescript/2279 0
stack/commercialhaskell/2846 0
purescript/purescript/1296 0
stack/commercialhaskell/1877 0
purescript/purescript/1295 0
stack/commercialhaskell/3622 0
stack/commercialhaskell/1876 0
stack/commercialhaskell/2845 0
stack/commercialhaskell/3621 0
purescript/purescript/1294 0
stack/commercialhaskell/780 0
stack/commercialhaskell/1880 0
stack/commercialhaskell/4572 0
purescript/purescript/2281 0
stack/commercialhaskell/1881 0
purescript/purescript/2285 0
purescript/purescript/3601 0
stack/commercialhaskell/1884 0
purescript/purescript/1298 0
stack/commercialhaskell/788 0
stack/commercialhaskell/4576 0
stack/commercialhaskell/2851 0
stack/commercialhaskell/3625 0
stack/commercialhaskell/787 0
stack/commercialhaskell/1883 0
stack/commercialhaskell/786 0
purescript/purescript/2283 0
stack/commercialhaskell/2844 0
stack/commercialhaskell/2850 0
stack/commercialhaskell/1882 0
stack/commercialhaskell/2849 0
purescript/purescript/3600 0
stack/commercialhaskell/4575 0
purescript/purescript/1297 0
purescript/purescript/3597 0
stack/commercialhaskell/4574 0
purescript/purescript/2282 0
stack/commercialhaskell/3624 0
stack/commercialhaskell/784 0
stack/commercialhaskell/4573 0
stack/commercialhaskell/783 0
stack/commercialhaskell/785 0
stack/commercialhaskell/2852 0
purescript/purescript/1293 0
stack/commercialhaskell/779 0
stack/commercialhaskell/774 0
purescript/purescript/3590 0
stack/commercialhaskell/1871 0
purescript/purescript/1287 0
stack/commercialhaskell/4563 0
stack/commercialhaskell/1870 0
stack/commercialhaskell/2837 0
purescript/purescript/3589 0
stack/commercialhaskell/773 0
stack/commercialhaskell/4561 0
purescript/purescript/1286 0
purescript/purescript/3588 0
stack/commercialhaskell/772 0
stack/commercialhaskell/2836 0
purescript/purescript/1285 0
stack/commercialhaskell/4560 0
purescript/purescript/3587 0
stack/commercialhaskell/2835 0
purescript/purescript/3586 0
purescript/purescript/3585 0
stack/commercialhaskell/771 0
stack/commercialhaskell/2834 0
stack/commercialhaskell/3616 0
stack/commercialhaskell/1869 0
stack/commercialhaskell/2833 0
stack/commercialhaskell/2838 0
purescript/purescript/2278 0
stack/commercialhaskell/3617 0
stack/commercialhaskell/1872 0
stack/commercialhaskell/3620 0
stack/commercialhaskell/4566 0
stack/commercialhaskell/2843 0
purescript/purescript/1292 0
stack/commercialhaskell/778 0
purescript/purescript/1291 0
stack/commercialhaskell/3619 0
stack/commercialhaskell/2842 0
stack/commercialhaskell/4565 0
purescript/purescript/1290 0
purescript/purescript/3595 0
stack/commercialhaskell/777 0
stack/commercialhaskell/1875 0
stack/commercialhaskell/2841 0
stack/commercialhaskell/4564 0
purescript/purescript/1289 0
purescript/purescript/3594 0
stack/commercialhaskell/776 0
stack/commercialhaskell/2840 0
stack/commercialhaskell/3618 0
stack/commercialhaskell/1873 0
purescript/purescript/3592 0
stack/commercialhaskell/775 0
stack/commercialhaskell/2839 0
purescript/purescript/1288 0
purescript/purescript/3591 0
stack/commercialhaskell/1874 0
stack/commercialhaskell/789 0
stack/commercialhaskell/4577 0
purescript/purescript/1300 0
stack/commercialhaskell/4590 0
stack/commercialhaskell/3635 0
stack/commercialhaskell/1897 0
purescript/purescript/1311 0
stack/commercialhaskell/3634 0
purescript/purescript/2296 0
stack/commercialhaskell/4589 0
stack/commercialhaskell/2870 0
stack/commercialhaskell/1896 0
purescript/purescript/3614 0
stack/commercialhaskell/2869 0
stack/commercialhaskell/4588 0
purescript/purescript/1310 0
stack/commercialhaskell/1895 0
purescript/purescript/2295 0
stack/commercialhaskell/4587 0
stack/commercialhaskell/2868 0
stack/commercialhaskell/3633 0
stack/commercialhaskell/1893 0
purescript/purescript/2292 0
stack/commercialhaskell/2867 0
stack/commercialhaskell/4586 0
purescript/purescript/3613 0
stack/commercialhaskell/1892 0
purescript/purescript/1309 0
purescript/purescript/1312 0
stack/commercialhaskell/2871 0
purescript/purescript/3615 0
stack/commercialhaskell/1898 0
purescript/purescript/1315 0
purescript/purescript/2300 0
stack/commercialhaskell/3639 0
stack/commercialhaskell/1901 0
stack/commercialhaskell/4597 0
purescript/purescript/1314 0
purescript/purescript/3619 0
stack/commercialhaskell/795 0
stack/commercialhaskell/3638 0
stack/commercialhaskell/1900 0
stack/commercialhaskell/4596 0
purescript/purescript/2299 0
stack/commercialhaskell/4585 0
stack/commercialhaskell/1899 0
stack/commercialhaskell/2874 0
purescript/purescript/1313 0
purescript/purescript/2298 0
stack/commercialhaskell/4595 0
stack/commercialhaskell/3636 0
stack/commercialhaskell/2873 0
purescript/purescript/3618 0
stack/commercialhaskell/4594 0
purescript/purescript/2297 0
stack/commercialhaskell/4593 0
stack/commercialhaskell/2872 0
purescript/purescript/3616 0
stack/commercialhaskell/3637 0
stack/commercialhaskell/2866 0
stack/commercialhaskell/3632 0
stack/commercialhaskell/4584 0
stack/commercialhaskell/3629 0
stack/commercialhaskell/1889 0
purescript/purescript/2288 0
stack/commercialhaskell/4579 0
purescript/purescript/1302 0
stack/commercialhaskell/2856 0
purescript/purescript/3606 0
stack/commercialhaskell/1888 0
purescript/purescript/2287 0
purescript/purescript/3605 0
stack/commercialhaskell/2855 0
stack/commercialhaskell/791 0
purescript/purescript/3607 0
stack/commercialhaskell/1887 0
purescript/purescript/3604 0
stack/commercialhaskell/2854 0
purescript/purescript/2286 0
purescript/purescript/3603 0
purescript/purescript/1301 0
stack/commercialhaskell/1886 0
stack/commercialhaskell/4578 0
stack/commercialhaskell/2853 0
stack/commercialhaskell/3627 0
stack/commercialhaskell/790 0
purescript/purescript/3602 0
stack/commercialhaskell/1885 0
stack/commercialhaskell/3628 0
stack/commercialhaskell/1902 0
purescript/purescript/1303 0
stack/commercialhaskell/792 0
purescript/purescript/2291 0
stack/commercialhaskell/794 0
purescript/purescript/3612 0
purescript/purescript/2290 0
purescript/purescript/1307 0
stack/commercialhaskell/2862 0
stack/commercialhaskell/3631 0
stack/commercialhaskell/4583 0
purescript/purescript/3611 0
purescript/purescript/1306 0
stack/commercialhaskell/4582 0
stack/commercialhaskell/793 0
stack/commercialhaskell/2857 0
stack/commercialhaskell/2861 0
stack/commercialhaskell/3630 0
stack/commercialhaskell/4581 0
stack/commercialhaskell/2860 0
stack/commercialhaskell/1891 0
stack/commercialhaskell/2859 0
purescript/purescript/3608 0
purescript/purescript/1305 0
stack/commercialhaskell/4580 0
stack/commercialhaskell/2858 0
stack/commercialhaskell/1890 0
purescript/purescript/2289 0
purescript/purescript/1304 0
purescript/purescript/3609 0
purescript/purescript/1223 0
stack/commercialhaskell/722 0
purescript/purescript/2215 0
stack/commercialhaskell/1710 0
stack/commercialhaskell/1709 0
stack/commercialhaskell/3462 0
purescript/purescript/1142 0
stack/commercialhaskell/4397 0
stack/commercialhaskell/2681 0
purescript/purescript/1141 0
stack/commercialhaskell/3461 0
stack/commercialhaskell/4396 0
purescript/purescript/3391 0
stack/commercialhaskell/3460 0
stack/commercialhaskell/642 0
purescript/purescript/1138 0
stack/commercialhaskell/3459 0
purescript/purescript/3390 0
stack/commercialhaskell/1708 0
stack/commercialhaskell/4395 0
stack/commercialhaskell/641 0
stack/commercialhaskell/3458 0
stack/commercialhaskell/640 0
stack/commercialhaskell/4394 0
purescript/purescript/3389 0
stack/commercialhaskell/639 0
stack/commercialhaskell/638 0
stack/commercialhaskell/1707 0
purescript/purescript/1145 0
stack/commercialhaskell/3463 0
purescript/purescript/2151 0
stack/commercialhaskell/4398 0
stack/commercialhaskell/3465 0
stack/commercialhaskell/4401 0
purescript/purescript/3396 0
stack/commercialhaskell/4400 0
purescript/purescript/3395 0
purescript/purescript/1150 0
stack/commercialhaskell/4399 0
stack/commercialhaskell/3464 0
stack/commercialhaskell/2687 0
purescript/purescript/2154 0
purescript/purescript/1149 0
stack/commercialhaskell/2686 0
stack/commercialhaskell/1706 0
purescript/purescript/1148 0
stack/commercialhaskell/2685 0
stack/commercialhaskell/1713 0
stack/commercialhaskell/643 0
stack/commercialhaskell/2684 0
purescript/purescript/3393 0
stack/commercialhaskell/1712 0
purescript/purescript/1147 0
purescript/purescript/2152 0
purescript/purescript/1146 0
purescript/purescript/3392 0
stack/commercialhaskell/1711 0
stack/commercialhaskell/2683 0
purescript/purescript/3394 0
stack/commercialhaskell/1714 0
stack/commercialhaskell/2680 0
purescript/purescript/1137 0
stack/commercialhaskell/2674 0
purescript/purescript/3384 0
purescript/purescript/2149 0
stack/commercialhaskell/1702 0
stack/commercialhaskell/2673 0
stack/commercialhaskell/4389 0
stack/commercialhaskell/3452 0
purescript/purescript/3383 0
stack/commercialhaskell/633 0
stack/commercialhaskell/4388 0
purescript/purescript/2148 0
stack/commercialhaskell/2672 0
stack/commercialhaskell/632 0
stack/commercialhaskell/1701 0
purescript/purescript/2147 0
stack/commercialhaskell/4387 0
stack/commercialhaskell/3451 0
purescript/purescript/3382 0
stack/commercialhaskell/631 0
stack/commercialhaskell/3450 0
stack/commercialhaskell/4386 0
stack/commercialhaskell/1700 0
stack/commercialhaskell/630 0
stack/commercialhaskell/3449 0
purescript/purescript/2146 0
stack/commercialhaskell/1703 0
stack/commercialhaskell/634 0
purescript/purescript/2150 0
stack/commercialhaskell/4390 0
stack/commercialhaskell/4393 0
purescript/purescript/1136 0
stack/commercialhaskell/3456 0
stack/commercialhaskell/2679 0
stack/commercialhaskell/4392 0
stack/commercialhaskell/3455 0
stack/commercialhaskell/4391 0
stack/commercialhaskell/2678 0
purescript/purescript/3388 0
stack/commercialhaskell/637 0
purescript/purescript/1135 0
stack/commercialhaskell/3454 0
stack/commercialhaskell/3457 0
stack/commercialhaskell/2677 0
stack/commercialhaskell/1705 0
purescript/purescript/1134 0
stack/commercialhaskell/2676 0
stack/commercialhaskell/3453 0
stack/commercialhaskell/636 0
purescript/purescript/1133 0
purescript/purescript/3386 0
stack/commercialhaskell/635 0
stack/commercialhaskell/2675 0
stack/commercialhaskell/1704 0
purescript/purescript/1132 0
purescript/purescript/3385 0
purescript/purescript/3387 0
stack/commercialhaskell/2688 0
stack/commercialhaskell/4402 0
stack/commercialhaskell/1716 0
stack/commercialhaskell/4416 0
stack/commercialhaskell/2702 0
stack/commercialhaskell/653 0
purescript/purescript/2162 0
stack/commercialhaskell/1725 0
stack/commercialhaskell/3478 0
purescript/purescript/2161 0
purescript/purescript/1166 0
purescript/purescript/3407 0
purescript/purescript/2160 0
stack/commercialhaskell/652 0
purescript/purescript/1165 0
purescript/purescript/3406 0
stack/commercialhaskell/2701 0
stack/commercialhaskell/4415 0
stack/commercialhaskell/3477 0
stack/commercialhaskell/1724 0
stack/commercialhaskell/3476 0
stack/commercialhaskell/651 0
purescript/purescript/1164 0
stack/commercialhaskell/4410 0
purescript/purescript/2159 0
stack/commercialhaskell/1723 0
stack/commercialhaskell/2700 0
stack/commercialhaskell/4409 0
purescript/purescript/3408 0
stack/commercialhaskell/3479 0
purescript/purescript/1167 0
stack/commercialhaskell/654 0
purescript/purescript/1171 0
stack/commercialhaskell/1730 0
stack/commercialhaskell/1729 0
purescript/purescript/2166 0
stack/commercialhaskell/4419 0
purescript/purescript/3411 0
stack/commercialhaskell/3483 0
stack/commercialhaskell/657 0
stack/commercialhaskell/2704 0
stack/commercialhaskell/1728 0
purescript/purescript/2165 0
purescript/purescript/2164 0
stack/commercialhaskell/3475 0
stack/commercialhaskell/3482 0
stack/commercialhaskell/656 0
stack/commercialhaskell/2703 0
purescript/purescript/1169 0
stack/commercialhaskell/4418 0
purescript/purescript/3409 0
stack/commercialhaskell/3481 0
stack/commercialhaskell/655 0
purescript/purescript/2163 0
purescript/purescript/1168 0
stack/commercialhaskell/1727 0
stack/commercialhaskell/3480 0
stack/commercialhaskell/4417 0
purescript/purescript/3410 0
purescript/purescript/1163 0
purescript/purescript/2158 0
purescript/purescript/3405 0
stack/commercialhaskell/3471 0
stack/commercialhaskell/2694 0
stack/commercialhaskell/4406 0
purescript/purescript/3400 0
stack/commercialhaskell/3469 0
stack/commercialhaskell/646 0
stack/commercialhaskell/2693 0
stack/commercialhaskell/3468 0
stack/commercialhaskell/1719 0
stack/commercialhaskell/2692 0
purescript/purescript/3399 0
stack/commercialhaskell/4405 0
stack/commercialhaskell/647 0
stack/commercialhaskell/1718 0
purescript/purescript/1155 0
stack/commercialhaskell/3467 0
stack/commercialhaskell/2690 0
stack/commercialhaskell/644 0
purescript/purescript/1153 0
purescript/purescript/3398 0
stack/commercialhaskell/1717 0
stack/commercialhaskell/4404 0
stack/commercialhaskell/2689 0
purescript/purescript/1152 0
stack/commercialhaskell/3466 0
purescript/purescript/3397 0
stack/commercialhaskell/2691 0
purescript/purescript/3381 0
purescript/purescript/1156 0
purescript/purescript/3401 0
stack/commercialhaskell/650 0
stack/commercialhaskell/2699 0
stack/commercialhaskell/3474 0
purescript/purescript/3404 0
purescript/purescript/1162 0
purescript/purescript/2157 0
stack/commercialhaskell/1722 0
stack/commercialhaskell/2698 0
purescript/purescript/1161 0
stack/commercialhaskell/649 0
purescript/purescript/2156 0
purescript/purescript/3403 0
stack/commercialhaskell/2695 0
stack/commercialhaskell/4408 0
purescript/purescript/1160 0
stack/commercialhaskell/2697 0
purescript/purescript/2155 0
stack/commercialhaskell/3472 0
stack/commercialhaskell/648 0
purescript/purescript/3402 0
stack/commercialhaskell/1721 0
purescript/purescript/1158 0
stack/commercialhaskell/2696 0
stack/commercialhaskell/4407 0
purescript/purescript/1157 0
stack/commercialhaskell/1720 0
stack/commercialhaskell/3473 0
purescript/purescript/3412 0
purescript/purescript/2145 0
purescript/purescript/1131 0
